ACSSF,2010m1,al,000,0122,0000066,5061,364,1127,1626,860,1824,1232,884,1408,1007,2042,1429,1092,1120,2537,273,624,778,322,658,547,569,738,591,1629,594,465,440,2126,273,27,369,273,147,95,205,125,543,1246,865,723,862,3376,273,244,815,682,1569,602,596,1038,662,1052,1011,597,542,1439,330,931,403,145,267,406,307,410,124,236,273,302,258,1780,159,211,1015,412,633,825,273,62,236,252,148,366,80
ACSSF,2010m1,al,000,0122,0000067,3685,303,643,1480,501,1027,738,310,936,1090,1892,883,1047,1164,2183,141,223,730,258,533,223,227,641,628,1266,509,257,772,1322,273,273,273,273,76,144,273,187,824,614,560,671,460,1830,170,93,550,245,892,266,237,684,432,734,442,221,503,1110,171,624,261,163,148,332,72,273,78,324,130,532,255,1462,134,98,1291,271,456,492,25,273,273,258,130,334,186
ACSSF,2010m1,al,000,0122,0000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0122,0000069,3196,808,963,1584,623,1329,772,340,900,610,1508,806,939,612,1914,478,498,508,259,508,93,338,449,500,1176,155,498,323,1291,176,273,286,256,468,157,273,185,355,822,453,836,331,1703,126,324,626,495,985,372,273,627,300,656,590,144,549,1366,466,944,667,88,137,238,22,471,18,135,273,208,103,1845,329,194,1215,104,891,618,273,273,181,349,273,426,272
ACSSF,2010m1,al,000,0122,0000070,2574,381,529,1595,409,1436,671,559,691,1072,1474,1186,919,1022,1635,375,308,538,128,442,164,400,454,477,1094,528,442,437,1324,273,273,267,273,101,129,90,273,430,413,860,569,376,2020,273,67,349,250,1287,341,359,497,420,743,479,223,399,1000,273,419,572,120,158,288,86,119,459,116,273,399,530,1894,119,179,1409,241,286,510,273,210,540,140,273,360,381
ACSSF,2010m1,al,000,0122,0000071,2899,575,1360,1440,977,1704,1093,808,1776,1635,2039,1907,1280,1193,2818,200,742,1054,375,536,676,662,1144,1165,1788,775,533,518,2118,72,273,176,273,244,273,273,275,777,686,1627,649,787,2379,95,221,285,688,1463,471,531,1379,899,781,421,361,369,1473,515,1098,246,273,245,226,273,93,297,246,136,704,337,1477,97,164,781,512,764,317,102,104,450,177,196,301,212
ACSSF,2010m1,al,000,0122,0000072,3772,894,1400,1588,732,2239,1080,713,1050,2129,2431,1941,1328,851,2271,181,393,663,391,723,137,418,667,1013,1892,882,305,498,2252,97,273,133,273,249,273,165,118,1357,1183,1294,730,652,2446,154,83,505,382,1795,444,221,882,582,1030,1042,401,436,1627,696,1249,258,180,228,334,264,191,118,269,58,563,145,2122,367,734,1303,479,852,870,520,273,467,483,491,732,98
ACSSF,2010m1,al,000,0122,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0122,0000074,2622,640,959,1625,692,1279,790,337,680,856,1461,976,593,1290,1845,343,384,620,225,341,242,263,413,500,1160,153,272,605,1630,73,273,204,273,404,343,273,93,500,657,920,429,1022,1465,106,147,432,512,1018,344,126,457,380,408,274,191,370,1185,359,831,427,89,143,417,186,273,214,470,273,147,273,1458,212,234,1312,572,442,506,273,273,233,329,273,90,273
ACSSF,2010m1,al,000,0122,0000075,2474,430,905,1522,392,1453,860,487,1059,1139,1759,1535,1181,1081,2198,198,204,428,121,315,373,405,890,786,1539,449,312,489,2041,96,273,316,273,295,138,273,172,460,982,1201,609,625,1698,273,268,256,266,1070,229,261,585,577,605,540,534,694,1278,242,858,567,241,302,19,168,60,232,228,24,734,273,1767,281,178,1271,49,571,589,273,273,183,319,329,172,18
ACSSF,2010m1,al,000,0122,0000076,3996,879,1270,1757,548,1808,948,487,993,1054,2175,1471,554,1133,2071,425,556,457,171,259,154,383,435,553,1384,423,269,602,2140,112,517,121,273,323,307,273,744,702,1113,1239,418,582,2540,46,167,625,410,1661,494,277,642,445,1143,805,109,514,1283,545,1036,430,125,189,301,216,159,112,86,273,232,321,2121,272,187,1634,317,637,736,273,273,262,186,136,39,129
ACSSF,2010m1,al,000,0122,0000077,4272,242,955,1798,782,2013,1056,355,1271,1575,2523,1626,1135,1690,3547,92,519,517,197,549,253,249,1072,884,2125,713,629,1582,2647,273,273,274,273,556,252,273,56,824,1369,1517,576,786,2755,85,191,396,610,1727,626,244,681,800,901,565,542,1016,982,203,714,106,255,441,258,130,110,177,273,273,743,322,2008,273,80,1689,427,729,658,273,133,559,306,105,373,308
ACSSF,2010m1,al,000,0122,0000078,3240,626,1129,1562,914,1750,827,331,1060,1089,1920,1040,765,1286,2249,222,480,628,245,601,441,168,653,696,1598,264,385,1079,1353,105,273,219,273,47,11,273,170,525,1015,892,304,488,2290,273,318,568,437,1529,325,230,801,561,637,429,361,539,1146,595,925,415,307,293,428,144,147,59,155,141,251,332,1637,273,127,1263,494,592,554,69,273,193,196,146,511,126
ACSSF,2010m1,al,000,0122,0000079,3390,854,1085,1717,426,1076,1025,374,736,1248,1658,918,715,903,1544,261,299,707,94,305,476,144,478,389,1041,373,226,364,1493,263,58,270,273,160,273,273,273,435,901,809,466,595,1669,280,321,383,320,984,417,309,554,269,719,140,483,481,1166,585,853,611,38,111,202,60,273,273,115,273,235,273,2021,323,605,1423,297,482,845,46,23,1084,478,273,273,163
ACSSF,2010m1,al,000,0122,0000080,3581,484,1459,1386,623,2000,1129,776,1026,1437,2201,1257,1037,807,2696,151,545,618,212,885,349,632,520,1069,1993,546,247,393,1781,193,273,97,273,299,91,350,350,471,1048,1256,511,630,2017,273,387,520,531,1415,441,163,680,728,618,375,636,357,1090,163,949,281,77,109,318,129,302,129,152,83,345,96,1346,366,441,1110,262,606,827,81,133,341,392,62,343,120
ACSSF,2010m1,al,000,0122,0000081,4428,643,1353,2291,1171,2150,1363,505,1219,1870,2237,2183,1245,1078,2603,195,357,914,180,292,181,367,602,1096,1551,383,603,584,2156,103,273,217,273,514,144,273,223,934,1092,1653,591,597,2705,159,603,390,809,1824,708,244,940,1003,814,910,644,380,1827,459,1176,633,484,532,333,250,273,316,311,286,452,176,2599,211,547,1948,711,733,982,273,202,653,299,327,407,179
ACSSF,2010m1,al,000,0122,0000082,3321,855,1475,1416,730,1649,960,522,1442,1881,2223,1756,1225,1584,2768,475,587,833,243,465,546,450,837,900,2019,746,334,527,2888,273,125,231,212,230,273,34,479,938,1229,1513,994,1385,2479,255,231,480,529,1428,344,206,961,987,597,638,191,340,1590,713,1360,348,171,503,255,76,403,258,250,134,506,222,1747,273,129,981,143,622,719,273,273,979,207,168,352,484
ACSSF,2010m1,al,000,0122,0000083,2465,1013,1250,1225,663,1430,891,206,726,564,1392,939,673,915,1578,301,275,413,167,228,322,135,419,318,1200,407,321,543,1282,273,273,95,132,231,44,273,22,250,689,829,396,571,1583,88,134,462,481,1257,270,149,569,300,400,189,395,370,1581,819,1154,588,185,193,501,273,273,132,99,273,321,230,1281,459,68,935,255,467,521,273,273,99,316,273,141,138
ACSSF,2010m1,al,000,0122,0000084,2409,499,932,1011,661,1251,906,306,721,894,1452,871,927,748,1479,221,205,278,121,209,398,165,357,505,1082,298,342,430,1340,42,99,89,57,150,144,91,105,478,509,819,474,526,1540,24,337,417,497,1152,383,97,541,574,495,442,347,296,1055,425,781,622,97,216,555,200,140,159,38,142,394,155,1340,163,117,643,410,345,609,101,273,309,224,107,233,190
ACSSF,2010m1,al,000,0122,0000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0122,0000086,3321,855,1475,1416,730,1649,960,522,1442,1881,2223,1756,1225,1584,2768,475,587,833,243,465,546,450,837,900,2019,746,334,527,2888,273,125,231,212,230,273,34,479,938,1229,1513,994,1385,2479,255,231,480,529,1428,344,206,961,987,597,638,191,340,1590,713,1360,348,171,503,255,76,403,258,250,134,506,222,1747,273,129,981,143,622,719,273,273,979,207,168,352,484
ACSSF,2010m1,al,000,0122,0000087,3896,359,1687,1779,767,1623,1084,709,1299,1522,2554,1837,1024,1108,2733,273,259,566,124,501,431,343,799,1026,1956,792,444,673,2127,94,273,273,78,240,121,273,168,917,1574,1570,685,575,2260,85,267,322,556,1368,338,377,1269,665,936,773,384,398,2057,304,1748,423,128,533,227,476,273,273,195,273,621,185,2071,130,304,1465,507,680,922,273,273,562,417,249,158,264
ACSSF,2010m1,al,000,0122,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0122,0000089,1502,136,363,543,398,621,409,183,362,440,767,561,341,394,860,52,156,220,108,158,121,126,158,245,663,208,130,166,748,273,273,273,273,145,77,273,23,186,276,468,228,337,917,24,42,157,321,515,291,71,246,217,293,272,120,160,489,58,283,89,98,149,201,68,140,148,38,133,141,102,723,107,108,475,209,109,189,101,273,182,51,85,93,114
ACSSF,2010m1,al,000,0122,0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0122,0000091,3825,273,1543,1369,624,1362,934,858,1011,1950,1883,1784,1088,1032,2534,273,526,897,116,459,177,293,438,1475,1530,756,393,704,2246,273,153,324,273,148,76,273,274,968,1157,1159,822,572,2475,273,457,477,360,1282,130,743,867,837,721,626,290,394,1653,273,1488,225,273,245,264,255,34,80,239,273,386,347,1462,273,174,893,449,467,871,273,273,427,160,493,385,293
ACSSF,2010m1,al,000,0122,0000092,4919,436,1452,1844,841,2094,1388,1078,1472,1407,2074,1465,1342,1354,2793,105,599,940,472,932,683,775,717,854,1473,675,376,864,2287,273,27,369,273,147,177,205,138,706,1182,899,848,838,3497,170,269,831,644,1555,698,627,1086,742,1170,1149,612,622,1715,351,1302,491,206,218,407,147,410,78,392,130,577,259,1909,161,212,1465,308,661,744,25,62,427,343,148,411,186
ACSSF,2010m1,al,000,0122,0000093,3119,454,850,1393,946,1278,681,801,890,1638,1674,1194,868,1022,2377,404,356,1061,134,208,190,551,363,1443,1540,317,597,848,1345,101,273,273,273,273,273,273,64,561,721,910,272,369,1851,273,167,505,401,1077,506,453,779,488,530,563,354,323,977,124,790,322,273,184,159,300,273,120,307,273,438,91,1478,90,233,763,848,405,451,115,165,194,273,124,283,403
ACSSF,2010m1,al,000,0122,0000094,5296,788,1771,2111,1387,2780,1750,861,1515,2224,2831,2579,1564,1240,3879,251,698,1032,283,976,375,752,699,1577,2465,718,471,669,2831,220,273,225,273,618,169,350,422,919,1421,2094,789,842,3417,159,665,647,984,2261,818,313,1129,1183,1004,954,851,462,2075,491,1313,755,494,545,458,304,302,210,350,302,575,199,2809,423,717,1723,816,904,1245,81,244,732,415,361,540,193
ACSSF,2010m1,al,000,0122,0000095,3763,285,1044,1922,768,2158,1139,404,1353,1507,2480,1709,1234,1646,3451,191,569,626,197,614,253,245,1113,887,2117,713,620,1610,2627,273,273,274,273,556,252,273,56,840,1336,1621,576,802,2878,85,263,402,615,1804,655,244,724,823,1010,628,625,1028,1011,203,735,129,255,447,281,194,157,177,273,273,743,322,2060,273,80,1703,430,729,670,273,133,552,306,105,610,308
ACSSF,2010m1,al,000,0122,0000096,3101,483,1347,1337,867,1714,1034,758,1562,1624,1964,1829,1276,1178,2776,200,669,1005,352,524,679,565,902,1053,1731,749,520,498,2048,72,273,176,273,210,273,273,265,769,660,1574,649,787,2401,95,198,227,608,1428,436,513,1320,877,757,396,361,369,1453,415,1098,246,273,245,226,273,93,297,246,136,704,337,1375,97,164,743,512,713,282,102,104,439,177,196,301,212
ACSSF,2010m1,al,000,0122,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0122,0000098,3278,766,1279,1319,549,1547,427,341,846,1818,1737,1478,936,521,1736,181,305,587,353,647,84,119,552,862,1471,495,240,344,1605,97,273,133,273,23,273,273,118,1150,620,993,401,194,1918,154,83,178,260,1133,228,205,711,536,649,908,356,315,1394,647,1037,258,180,208,327,264,191,47,152,58,510,145,1575,15,734,1070,232,818,206,273,273,144,206,273,457,98
