ACSSF,2010m1,al,000,0113,0000048,1823,1958,4494,9953,12623,15467,7269,14699,18575,81842,6774,12972,65236,9213,3639,57785,17033,19419,3613,8656,4714,12865,6280,854,4811,20773,7484,11064,5809,1892,27426,4254,4032,2740,7261,4905,4821,1226,2337,5727,6682,8470,7670,17645,34431,61794,3749,7754,5805,6671,4542,3581,4072,4852,2500,1767,8473,6532,10398,1915,3695,2763,1047,3581,1393,5914,7248,13858,29237,5142,5443,25795,28999
ACSSF,2010m1,al,000,0113,0000049,623,1204,3251,4892,3590,10271,5663,12940,5573,28384,6175,6074,31720,6549,6603,19618,31621,28485,1473,10573,7504,8062,8448,2054,1593,1964,2671,5987,5172,1754,10137,3355,2652,2139,3247,6658,4016,862,2626,2212,4299,3592,2512,2278,42502,8575,3270,6068,10417,1854,6339,3008,4486,5699,1014,2166,10154,3697,3844,746,1471,1855,837,2786,1250,5504,11225,12526,11061,2214,3545,6576,9769
ACSSF,2010m1,al,000,0113,0000050,657,1026,5169,8337,8815,22628,11145,12217,20531,56278,5949,2728,73823,4926,15565,13417,37140,13512,2978,9745,9178,13005,11899,890,5904,9363,5043,2714,2497,5297,5191,2268,3262,1439,1829,2892,3553,1185,1307,4047,9252,9285,6219,8581,7488,28119,3857,2229,50783,2594,17060,3064,5319,2930,1498,2247,17287,13003,13527,1472,4313,2826,1404,2296,1514,12809,41063,11501,23158,5961,5836,14802,6161
ACSSF,2010m1,al,000,0113,0000051,805,712,2041,10812,10804,18403,8901,24607,13236,10246,4507,7708,71410,3853,27433,15628,34425,21229,2301,24554,11547,17951,16800,2223,2077,7881,1471,2108,2856,4854,5821,3141,3201,2264,2409,5198,1826,687,2865,5103,4599,3566,4811,20313,18945,25675,5764,20996,33351,6976,23027,2829,5704,3672,1110,2451,15905,.,16423,1390,4201,3007,982,1337,1215,5378,4029,16120,36922,1267,955,4001,2013
ACSSF,2010m1,al,000,0113,0000052,774,2108,3391,9777,13577,16426,5359,7720,7149,23284,3901,14615,13361,3994,23152,15243,29947,9080,3902,17773,7647,8848,9938,975,7932,6403,1677,3631,4901,1881,13941,3534,5349,2443,3882,3406,3016,1562,1411,8331,4823,4956,2597,12556,15145,24474,2948,4729,8053,3056,17683,2390,4168,5640,886,2315,9434,3489,42484,1039,2200,3310,1288,2464,1554,16229,3310,24874,18930,1372,1747,4613,6124
ACSSF,2010m1,al,000,0113,0000053,649,853,3632,3222,4231,7343,5865,9233,9529,20234,4795,7225,23515,11471,5569,13797,30225,16113,4176,29226,9568,24146,6278,1644,5062,5711,1385,7565,4223,4253,16379,6185,5171,2134,3053,2465,9087,814,2468,1315,8753,5162,10136,14576,32599,35924,2369,5703,9112,5522,2880,2741,6337,4603,1912,4272,27012,9793,30803,2187,3210,2754,1284,2622,2121,18492,69623,48072,23661,4399,7056,15852,1288
ACSSF,2010m1,al,000,0113,0000054,1179,1522,3466,3498,4969,8807,8411,10020,9382,19932,7121,14097,59756,8761,13723,53706,35125,100608,1726,2550,6302,4674,8899,1646,4153,11656,2014,7539,1816,1878,22643,2134,4378,2383,3187,3135,3010,820,1766,4913,10694,2955,14450,11076,2355,57966,6590,10908,20225,5341,4393,3622,6012,1457,934,3797,12172,14300,26975,1363,2029,1514,1153,3273,1872,11169,22811,40364,12670,3089,3034,6615,1922
ACSSF,2010m1,al,000,0113,0000055,1296,4806,3910,8151,8342,36098,22422,22038,14877,27614,5099,7793,267880,5428,2548,41496,42535,37153,6831,.,17758,4337,8344,1934,16713,28069,9776,11020,5049,8646,12627,14932,15208,3732,6548,14215,27229,2213,5007,6755,8679,14825,68167,55783,.,.,7454,11048,12116,12087,20915,8334,6070,21608,3025,4439,.,.,.,3785,6136,4621,1440,10069,2349,.,.,.,.,4378,5984,94990,6304
ACSSF,2010m1,al,000,0113,0000056,2187,4842,10805,14513,22648,21552,11028,13884,24198,23147,8670,6467,7641,20564,14706,29776,40781,76999,9619,2656,15467,45356,17493,1989,7210,23866,4578,2979,2128,5276,.,4956,10460,2932,6443,9836,7775,1708,3262,7141,12227,18095,5889,984,44083,88639,13133,3453,54587,11390,11370,5207,21242,12656,1373,9907,378,378,.,1863,6529,4685,3192,9439,2260,37206,.,.,8538,9268,14601,18873,.
ACSSF,2010m1,al,000,0113,0000057,2131,5342,6662,12148,18790,16319,7758,15058,7255,63629,6713,45097,9889,11878,59496,45824,71154,27294,6394,5183,9738,13069,43987,3026,9925,6742,9433,14963,9112,1658,13935,5950,8888,5070,7499,9085,13046,2103,3482,6027,12793,9981,12722,27278,14497,23846,5665,18108,136711,6234,11696,2119,4520,13262,1349,6095,37269,81383,44058,4484,2493,4742,1610,4582,3167,81825,.,.,.,5660,6475,7531,4851
