ACSSF,2010e1,al,000,0037,0000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26204,27962,25266,17251,2499,32681,22403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38927,4122,5340,29465,32348,3207,4181,24960,4554,335,916,3303,335,0,0,335,1130,580,182,368,560,0,61,499
ACSSF,2010e1,al,000,0037,0000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49026,4504,4243,40279,41407,3193,3210,35004,5875,975,821,4079,116,0,0,116,663,58,83,522,965,278,129,558
ACSSF,2010e1,al,000,0037,0000075,62343,12607,7046,11275,7968,9468,5710,2560,5709,49822,8202,5574,8649,6956,8055,5296,2087,5003,6897,2051,764,1793,622,887,328,122,330,478,362,30,11,0,0,0,0,75,2129,648,509,397,43,131,15,235,151,1425,897,37,228,57,44,15,47,100,1592,447,132,197,290,351,56,69,50,25212,27788,18854,2499,14498,4739,27745,61854,8375,5827,47652,49822,5684,3993,40145,6897,1403,600,4894,403,325,11,67,1898,366,818,714,1273,528,180,565,1561,69,225,1267,62343,12607,7046,11275,7968,9468,5710,2560,5709,49822,8202,5574,8649,6956,8055,5296,2087,5003,6897,2051,764,1793,622,887,328,122,330,478,362,30,11,0,0,0,0,75,3554,1545,546,625,100,175,30,282,251,1592,447,132,197,290,351,56,69,50,61854,8375,5827,47652,49822,5684,3993,40145,6897,1403,600,4894,403,325,11,67,3171,894,998,1279,1561,69,225,1267
ACSSF,2010e1,al,000,0037,0000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23848,25064,19257,21647,5116,23692,30738,74211,9252,6453,58506,63378,7283,5104,50991,7129,1595,817,4717,220,0,0,220,756,94,151,511,1701,183,162,1356,1027,97,219,711,74783,14871,8376,15405,13461,9789,6194,2347,4340,63522,11271,7006,13359,11908,8725,5436,2000,3817,7201,2144,1080,1366,1016,692,512,159,232,220,0,0,167,53,0,0,0,0,2702,1248,148,443,261,141,116,128,217,1138,208,142,70,223,231,130,60,74,74211,9252,6453,58506,63378,7283,5104,50991,7129,1595,817,4717,220,0,0,220,2457,277,313,1867,1027,97,219,711
ACSSF,2010e1,al,000,0037,0000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27217,30273,18505,13701,8711,17328,11373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87152,14297,9104,15730,12639,12661,8464,3757,10500,72840,10718,6223,12825,11124,11840,7522,3462,9126,9927,1750,2186,2346,1167,701,853,67,857,595,192,132,0,271,0,0,0,0,1674,719,308,203,0,56,89,88,211,2116,918,255,356,77,64,0,140,306,86159,7714,7363,71082,72436,5693,6136,60607,9854,1351,813,7690,595,197,51,347,1448,179,363,906,1826,294,0,1532
ACSSF,2010e1,al,000,0037,0000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31033,31485,26092,24861,28195,30326,49921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69538,4102,3643,61793,60721,3133,3096,54492,6059,777,507,4775,268,0,0,268,814,124,40,650,1676,68,0,1608
ACSSF,2010e1,al,000,0037,0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27189,28074,19266,.,8504,55440,27018,48103,3815,6585,37703,40644,3050,4511,33083,4227,297,1644,2286,44,0,0,44,289,77,0,212,406,68,0,338,2493,323,430,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48103,3815,6585,37703,40644,3050,4511,33083,4227,297,1644,2286,44,0,0,44,695,145,0,550,2493,323,430,1740
ACSSF,2010e1,al,000,0037,0000080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28167,30883,17981,15952,6566,4375,20342,75309,7238,7682,60389,62762,5258,5047,52457,8643,1400,1565,5678,887,325,266,296,668,255,197,216,279,0,0,279,2070,0,607,1463,76365,13062,6825,14189,10783,12776,7536,2057,9137,63566,9973,4707,11289,9281,11307,6663,1957,8389,8643,1987,1584,1760,1327,932,655,100,298,887,311,91,263,64,0,0,0,158,1199,652,210,113,69,0,52,0,103,2070,139,233,764,42,537,166,0,189,75309,7238,7682,60389,62762,5258,5047,52457,8643,1400,1565,5678,887,325,266,296,947,255,197,495,2070,0,607,1463
ACSSF,2010e1,al,000,0037,0000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29802,30872,18462,16920,20667,31468,26403,92095,6672,9047,76376,74885,4831,5337,64717,11280,1333,2601,7346,129,0,0,129,1688,66,649,973,696,181,0,515,3417,261,460,2696,92095,12631,9164,17480,14728,16979,9404,3662,8047,74885,8590,7478,13697,12670,15253,7806,2919,6472,11280,2309,1280,3056,1483,1357,799,494,502,129,0,0,84,0,45,0,0,0,2384,646,406,254,122,59,280,0,617,3417,1086,0,389,453,265,519,249,456,92095,6672,9047,76376,74885,4831,5337,64717,11280,1333,2601,7346,129,0,0,129,2384,247,649,1488,3417,261,460,2696
ACSSF,2010e1,al,000,0037,0000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27004,28424,21947,.,15918,70707,26661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75938,11229,7514,16368,8885,10899,7548,4081,9414,62295,8586,6058,13338,7338,9145,6427,3211,8192,8965,1933,1000,1695,1127,1393,620,716,481,88,88,0,0,0,0,0,0,0,1548,392,98,505,15,0,70,69,399,3042,230,358,830,405,361,431,85,342,75938,4343,5106,66489,62295,3288,3416,55591,8965,953,1153,6859,88,0,0,88,1548,102,279,1167,3042,0,258,2784
ACSSF,2010e1,al,000,0037,0000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26443,27176,29208,.,23071,14428,22997,47627,3738,4402,39487,40335,2579,3457,34299,4435,417,616,3402,0,0,0,0,680,27,202,451,1237,701,127,409,940,14,0,926,47627,6655,5610,10391,7244,8221,4337,1293,3876,40335,5587,4470,8635,6213,6958,3857,1140,3475,4435,492,656,847,706,919,391,153,271,0,0,0,0,0,0,0,0,0,1917,435,368,547,277,160,89,0,41,940,141,116,362,48,184,0,0,89,47627,3738,4402,39487,40335,2579,3457,34299,4435,417,616,3402,0,0,0,0,1917,728,329,860,940,14,0,926
ACSSF,2010e1,al,000,0037,0000084,68157,11563,5952,11619,12189,11756,7509,2222,5347,59082,8843,4657,10274,10833,10928,6625,2088,4834,5595,1262,860,1008,923,616,586,52,288,113,38,22,23,30,0,0,0,0,791,368,269,103,0,0,0,0,51,679,286,37,68,47,0,55,26,160,1897,766,107,143,356,212,243,56,14,28892,30069,20196,14602,10284,17688,18949,67848,5800,5653,56395,59082,4836,4695,49551,5595,509,753,4333,113,34,0,79,515,190,78,247,679,210,80,389,1864,21,47,1796,68157,11563,5952,11619,12189,11756,7509,2222,5347,59082,8843,4657,10274,10833,10928,6625,2088,4834,5595,1262,860,1008,923,616,586,52,288,113,38,22,23,30,0,0,0,0,1470,654,306,171,47,0,55,26,211,1897,766,107,143,356,212,243,56,14,67848,5800,5653,56395,59082,4836,4695,49551,5595,509,753,4333,113,34,0,79,1194,400,158,636,1864,21,47,1796
ACSSF,2010e1,al,000,0037,0000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41575,41873,21132,.,.,.,69962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27004,28424,21947,.,15918,70707,26661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75938,11229,7514,16368,8885,10899,7548,4081,9414,62295,8586,6058,13338,7338,9145,6427,3211,8192,8965,1933,1000,1695,1127,1393,620,716,481,88,88,0,0,0,0,0,0,0,1548,392,98,505,15,0,70,69,399,3042,230,358,830,405,361,431,85,342,75938,4343,5106,66489,62295,3288,3416,55591,8965,953,1153,6859,88,0,0,88,1548,102,279,1167,3042,0,258,2784
ACSSF,2010e1,al,000,0037,0000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24876,27544,16221,8665,10422,24201,24040,82618,10409,8375,63834,65563,6994,6389,52180,11806,1806,1522,8478,1480,526,291,663,1493,653,123,717,486,47,0,439,1790,383,50,1357,83238,13979,9122,18708,14221,12163,7275,2379,5391,65740,8167,6630,14410,12072,10568,6969,2198,4726,11806,3338,2063,2924,1853,1153,166,63,246,1480,858,0,547,0,75,0,0,0,2245,963,252,652,0,131,0,55,192,1967,653,177,175,296,236,140,63,227,82618,10409,8375,63834,65563,6994,6389,52180,11806,1806,1522,8478,1480,526,291,663,1979,700,123,1156,1790,383,50,1357
ACSSF,2010e1,al,000,0037,0000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26424,24662,32208,.,26619,30845,50349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28021,29670,20841,19185,5458,8227,21339,27920,2472,2394,23054,24923,1801,2059,21063,1852,252,237,1363,75,22,0,53,244,166,78,0,340,210,20,110,486,21,0,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27920,2472,2394,23054,24923,1801,2059,21063,1852,252,237,1363,75,22,0,53,584,376,98,110,486,21,0,465
ACSSF,2010e1,al,000,0037,0000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31267,31486,28541,24259,2499,30507,50966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28090,30852,18152,16297,20041,13767,25162,77775,7848,5234,64693,64422,5314,3567,55541,8091,1219,939,5933,879,137,354,388,976,562,0,414,937,357,220,360,2470,259,154,2057,79905,12676,8558,13710,12960,10614,7217,2563,11607,64839,8737,5999,10765,10485,9575,6227,2309,10742,8155,1933,1395,2123,942,462,546,0,754,879,90,294,107,190,0,0,139,59,3183,1233,465,382,906,54,72,71,0,2849,683,405,333,437,523,372,44,52,77775,7848,5234,64693,64422,5314,3567,55541,8091,1219,939,5933,879,137,354,388,1913,919,220,774,2470,259,154,2057
ACSSF,2010e1,al,000,0037,0000092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34104,35413,20944,.,25386,41219,39702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106488,14189,7796,16648,15183,22708,14339,5697,9928,93232,11007,6434,14340,13970,20065,13390,5289,8737,9342,2285,1043,1995,987,1690,659,227,456,50,0,0,0,50,0,0,0,0,868,188,113,30,162,223,77,0,75,2996,709,206,283,14,730,213,181,660,106488,6003,6263,94222,93232,4764,4433,84035,9342,1173,1550,6619,50,0,0,50,868,0,162,706,2996,66,118,2812
ACSSF,2010e1,al,000,0037,0000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38364,39076,34500,.,.,21356,40079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57162,6560,4027,6844,8295,8999,6541,3309,12587,49542,5755,3168,5635,7448,7855,5717,2751,11213,4172,527,266,706,611,458,600,358,646,46,0,0,46,0,0,0,0,0,814,0,183,400,0,14,83,0,134,2588,278,410,57,236,672,141,200,594,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000094,162568,24559,15869,29954,25015,29012,16042,5574,16543,135019,18075,12147,24652,21455,25817,13851,4731,14291,18041,3868,2782,3515,2810,2289,1454,594,729,1016,311,91,347,64,45,0,0,158,2110,611,616,367,59,59,52,0,346,975,469,0,0,132,0,0,0,374,5407,1225,233,1073,495,802,685,249,645,29331,30742,19867,16373,13941,30350,25942,161512,13522,15587,132403,134215,9967,10384,113864,18041,2467,3024,12550,1016,325,266,425,1858,321,846,691,975,181,0,794,5407,261,1067,4079,162568,24559,15869,29954,25015,29012,16042,5574,16543,135019,18075,12147,24652,21455,25817,13851,4731,14291,18041,3868,2782,3515,2810,2289,1454,594,729,1016,311,91,347,64,45,0,0,158,3085,1080,616,367,191,59,52,0,720,5407,1225,233,1073,495,802,685,249,645,161512,13522,15587,132403,134215,9967,10384,113864,18041,2467,3024,12550,1016,325,266,425,2833,502,846,1485,5407,261,1067,4079
ACSSF,2010e1,al,000,0037,0000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27558,30464,19369,22318,8656,17439,15294,96428,8618,8298,79512,81331,6372,6976,67983,10690,1576,908,8206,737,197,51,489,768,132,72,564,671,47,291,333,2231,294,0,1937,97226,16068,9945,17263,13846,14076,9780,3921,12327,81579,12194,7064,14088,12170,13042,8600,3602,10819,10724,1975,2186,2489,1281,914,853,107,919,737,192,132,48,318,0,0,0,47,1665,719,308,203,0,56,71,72,236,2521,988,255,435,77,64,256,140,306,96428,8618,8298,79512,81331,6372,6976,67983,10690,1576,908,8206,737,197,51,489,1439,179,363,897,2231,294,0,1937
ACSSF,2010e1,al,000,0037,0000096,84880,12148,6273,11139,11536,13571,10635,5351,14227,71381,8865,5132,9263,10568,11845,9709,4425,11574,7864,2008,903,1442,525,849,635,294,1208,0,0,0,0,0,0,0,0,0,765,577,0,58,0,61,0,0,69,553,0,173,88,0,239,0,0,53,4317,698,65,288,443,577,291,632,1323,36131,36766,19675,.,2499,35510,53383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84880,12148,6273,11139,11536,13571,10635,5351,14227,71381,8865,5132,9263,10568,11845,9709,4425,11574,7864,2008,903,1442,525,849,635,294,1208,0,0,0,0,0,0,0,0,0,1318,577,173,146,0,300,0,0,122,4317,698,65,288,443,577,291,632,1323,84182,4781,4657,74744,71029,3812,3739,63478,7776,892,918,5966,0,0,0,0,1146,0,0,1146,4231,77,0,4154
ACSSF,2010e1,al,000,0037,0000097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21521,26691,18318,11149,4211,9716,12475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010e1,al,000,0037,0000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32140,34309,26793,27039,25912,8734,8688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
