ACSSF,2010m1,al,000,0051,0000041,2513,4121,4045,1750,4362,4170,1194,1493,1406,341,1998,1990,196,3264,3265,404,2635,4214,3146,2893,2578,1381,2401,2615,2291,2080,1210,1984,4362,2252,1961,1867,800,1246,2262,1607,1661,637,1457,1493,1179,1057,969,366,717,794,773,627,482,332,1998,826,486,398,314,674,1592,850,845,106,1288,3264,2002,1452,1301,460,1190,2134,1723,1535,523,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000042,3110,2195,2163,834,2856,3027,1860,797,705,526,1015,1015,273,1363,1202,439,3026,2176,1593,1325,1314,169,776,1351,1118,1043,340,1187,2856,1529,1440,1507,507,716,1555,1379,1359,660,1170,797,526,526,526,273,273,683,673,537,430,102,1015,407,273,273,273,407,873,285,285,273,824,1363,752,711,694,186,237,905,726,724,124,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000043,693,1019,1016,154,1525,1543,339,465,463,65,452,455,51,790,774,200,705,1043,846,687,600,298,563,560,486,504,249,488,1525,831,707,691,103,534,851,760,772,127,548,465,274,225,225,273,153,423,357,337,91,187,452,141,41,34,22,131,445,152,143,31,402,790,511,430,367,166,399,531,513,478,170,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000044,2228,3117,2899,1687,4392,3810,1975,1143,1044,345,1110,1097,255,2393,2419,297,2375,3423,2411,2214,2268,1017,1349,2109,1945,1868,1162,1343,4400,2370,2239,2033,428,1149,2343,2249,2225,398,1507,1143,642,621,593,167,132,929,908,861,312,255,1110,528,324,324,273,516,990,615,597,90,940,2393,1493,1302,1147,421,668,1598,1400,1321,605,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000045,2455,3467,3555,939,3386,3370,1221,1561,1561,273,1533,1520,309,2494,2345,485,2533,3582,2585,2305,2156,1042,1835,2468,2121,2040,939,1791,3386,1892,1804,1850,594,1107,1865,1642,1551,560,1307,1561,916,771,734,426,507,1127,946,751,628,637,1533,731,425,416,118,549,1382,591,566,196,1194,2494,1848,1667,1493,694,884,1744,1239,1229,376,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000046,3686,3936,3426,1593,4563,4525,955,1353,1333,369,1277,1262,221,2953,2923,422,3645,4081,2312,2032,1838,1011,2037,2768,2227,2153,817,2126,4563,2470,2264,2271,679,1208,2449,2225,2139,584,1464,1353,756,644,569,254,603,1000,803,752,355,720,1277,514,198,198,273,498,1124,453,453,273,1023,2953,1701,1354,1344,263,1030,2130,1478,1534,390,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000047,1888,3209,3222,781,2374,2235,730,593,593,273,1105,1110,149,1372,1331,137,1870,3127,2287,1645,1501,650,1893,2137,1861,1792,563,2010,2374,1192,1117,1094,283,937,1467,1287,1282,145,1168,593,457,320,299,115,323,349,172,114,94,308,1105,705,150,133,64,688,750,435,435,273,727,1372,899,820,761,302,311,1028,758,686,285,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000048,3963,5822,5618,1505,8534,8089,2449,2137,2137,273,2967,2992,373,5354,5216,1084,4191,6244,4179,3599,3457,1863,3390,3439,3417,2932,1719,2481,8534,4952,4282,4310,1366,2253,4667,3494,3526,1150,3160,2137,1183,1039,994,545,587,1510,1372,1264,789,1084,2967,1473,775,747,219,1165,2441,1188,1190,310,2214,5354,3226,2764,2209,1265,1638,3587,2678,2726,1136,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000049,5461,6299,6219,1135,7650,7325,1487,2095,2095,360,2499,2449,252,4165,4217,789,5354,6384,4075,3331,3084,1647,3307,3863,2602,2458,1171,2800,7650,4197,3812,3642,1056,2038,4302,4100,3914,959,3109,2095,1319,1075,1038,395,932,1668,1223,1211,184,1224,2499,1294,791,792,22,974,1972,930,886,176,1871,4165,2551,2076,2007,583,1594,2997,2367,2407,814,1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000050,5574,6405,6371,1662,8768,8466,1830,2525,2517,512,2764,2779,424,5302,5230,520,5665,6406,4402,3541,3380,1732,3533,3583,3544,3449,1684,2839,8790,4498,4348,4344,1246,2549,4885,3797,3763,1248,3124,2525,1773,1298,1174,360,1112,1656,1239,1028,749,1221,2764,1164,560,546,136,1076,2503,1167,1103,206,2312,5302,3482,2539,2352,961,1970,3442,2340,2129,1017,2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000051,3725,4780,5012,2256,8462,8437,1465,2178,2143,384,2949,2949,240,4878,4869,259,3899,4779,3736,3090,2903,1911,2671,2991,2394,2231,1233,2018,8462,4940,4584,4346,1690,2820,4747,3824,3572,1439,3780,2175,1445,1041,990,388,965,1633,1033,939,492,1380,2949,1387,595,564,232,1233,2437,1343,1343,247,2324,4878,3053,2264,2144,688,1904,3007,2363,2316,738,2314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000052,3210,6140,5953,1775,9358,8800,2190,1469,1444,366,2586,2605,335,4408,4439,605,3529,6342,4105,3500,3476,1510,2847,3681,3238,3007,1613,2600,9354,4923,4681,4479,1330,2283,5313,4614,4468,1328,3971,1469,1146,1066,849,620,440,1206,1105,1060,395,605,2586,1224,760,762,84,1169,2027,1096,1120,225,1882,4408,2746,2488,2397,763,1824,3167,2605,2532,1237,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000053,6840,6278,5827,1725,9380,8743,2840,2043,1972,886,2954,2986,266,5012,4968,872,6571,6008,4174,4049,4017,1723,2544,3652,3438,3014,1442,2957,9379,5084,4595,4781,1228,2667,5092,3692,3765,1441,3525,2043,1495,1369,1426,205,473,1487,1402,1161,716,577,2954,1284,623,615,114,1039,2475,1455,1339,594,2131,5012,2581,2217,2326,689,1741,3866,3077,2806,900,2358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000054,7373,6397,6751,1837,6686,6688,1635,2234,2208,341,2564,2458,572,3944,3899,395,7396,6292,4605,4354,3743,2033,4336,3763,3928,3873,1918,3678,6686,3536,3124,3129,1177,2105,3863,3305,3284,851,2668,2234,1590,1399,1258,561,1057,1496,1200,1092,586,876,2564,1317,580,413,408,1193,2325,1269,1263,163,2159,3944,2572,1699,1737,832,1769,2647,2435,2341,1056,1572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000055,785,2362,2316,439,3832,3848,519,731,731,273,1208,1208,273,2464,2433,295,922,2338,1529,1491,1407,512,1282,1596,1447,1296,613,1541,3832,1979,1706,1593,583,1117,2237,1723,1751,764,1577,731,400,167,87,143,380,584,413,406,50,435,1208,570,219,219,273,537,933,601,600,80,825,2464,1410,1193,1161,346,949,1777,1243,1159,231,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000056,2328,3227,2935,1669,4039,3515,1967,1139,1038,345,1117,1109,255,2415,2442,297,2423,3502,2421,2204,2258,1015,1350,2135,1999,1865,1162,1321,4049,2169,2096,1924,412,1152,2195,2159,2126,370,1479,1139,642,621,593,167,132,915,892,846,312,255,1117,528,324,324,273,516,989,597,579,90,941,2415,1493,1302,1147,421,668,1610,1402,1321,605,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000057,2479,3942,3821,737,5104,4859,1322,786,786,273,1450,1457,113,2407,2407,239,2505,3987,2802,2424,2074,1209,1557,2192,2101,1845,750,1244,5104,2632,2538,2601,723,1531,2778,2318,2201,681,2254,786,529,472,389,230,254,544,461,461,273,334,1450,857,499,499,273,680,1189,582,594,188,1058,2407,1482,1218,1186,290,1101,1747,1481,1278,909,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000058,683,1848,1555,762,3409,3314,727,1288,1288,273,1192,1194,108,1706,1705,103,739,1919,1352,1186,985,911,908,1270,1224,1146,395,691,3409,1804,1776,1697,746,1200,1905,1673,1658,447,1540,1287,747,495,484,98,661,763,296,296,30,565,1192,410,215,215,273,372,1087,769,780,132,947,1706,973,716,709,196,679,1217,712,684,284,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000059,2478,2884,2778,1419,4929,4810,912,1021,979,255,2004,1975,180,2775,2775,273,2631,3094,2513,1961,1585,1369,1689,1587,1392,1263,833,1164,4929,2759,2491,2380,723,1515,2765,2095,2051,710,2141,1021,753,535,526,117,464,727,561,541,148,479,2004,847,541,502,204,790,1674,735,718,139,1333,2775,1715,1465,1398,326,884,1869,1491,1462,427,1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000060,774,2307,2183,724,3692,3651,901,1154,1150,102,1162,1145,228,1871,1834,180,917,2481,1654,1439,1337,966,1220,1577,1455,1370,420,959,3692,2259,2157,2120,857,1125,2333,1557,1452,504,1589,1154,705,671,303,571,151,854,728,660,294,504,1162,655,364,357,84,571,866,527,528,124,831,1871,1279,1050,1070,240,903,1530,1170,1027,623,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000061,2471,2306,2424,669,3585,3657,897,1004,935,291,1149,1149,273,1643,1628,181,2412,2372,1753,1132,1091,542,1356,1335,1099,896,661,895,3585,1876,1654,1670,487,1299,2273,1534,1453,521,1861,1004,557,479,461,172,284,731,549,418,394,508,1149,542,104,104,273,539,1089,349,349,273,1029,1643,880,724,677,272,479,1264,826,811,311,1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000062,1204,2603,2733,692,3852,3768,911,1140,1118,280,1558,1558,273,2664,2661,195,1422,2578,1839,1684,1505,727,1400,1510,1105,1116,689,1062,3852,2029,1842,1987,994,1486,2330,2104,2332,1112,2065,1140,932,595,538,247,627,829,787,726,354,393,1558,719,280,252,119,695,1344,694,670,141,1316,2664,1735,1269,1125,559,1202,1746,1315,1362,352,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000063,5008,3528,3452,801,3098,2901,898,997,958,341,1255,1243,196,1764,1713,384,4923,3450,2524,1976,1724,849,1669,2017,1716,1278,1039,1277,3098,1633,1388,1308,552,848,1556,1190,1084,515,938,997,792,636,594,255,593,495,474,441,126,182,1255,421,326,344,68,224,998,444,440,76,824,1764,1226,1033,910,389,542,1249,1109,946,452,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000064,5104,3962,3781,1358,3395,3375,562,996,996,273,1846,1721,556,2395,2395,273,4997,3959,2377,1907,1606,1065,1774,2682,2034,1747,1000,1820,3395,1714,1390,1345,638,960,1790,1096,927,461,1199,996,846,614,552,265,603,600,551,308,432,273,1846,773,153,153,273,801,1563,723,726,76,1300,2395,1540,1009,969,210,1010,1519,1060,996,260,1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000065,4820,3879,3677,1468,4649,4174,2102,987,957,526,1280,1280,273,2113,2048,489,4795,3921,2770,2152,2110,481,1619,2429,1930,2004,493,1562,4649,2529,2190,2180,523,1231,2349,2092,2098,627,1689,987,591,590,584,77,102,838,821,766,369,146,1280,609,100,100,273,615,1158,556,532,205,1019,2113,1201,1096,1080,161,381,1775,1436,1405,515,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000066,6202,4379,4459,765,4515,4404,727,948,888,377,1696,1697,196,2715,2719,82,6014,4295,2712,2108,1939,641,1365,2848,2470,2373,844,1549,4515,2344,2507,2415,661,1279,2309,1975,1951,632,1608,948,756,750,698,129,88,663,484,481,80,499,1696,641,440,241,349,433,1481,711,559,415,1223,2715,1558,1272,1176,368,1128,1985,1655,1475,490,1093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000067,4690,2868,2868,636,3542,3548,729,674,674,273,1569,1569,273,1942,1869,343,4516,2669,1913,1665,1345,762,1091,1731,1524,1477,441,1025,3542,1757,1675,1591,434,1010,1886,1691,1646,384,1210,674,432,377,377,273,183,585,443,428,134,381,1569,829,323,306,114,732,1361,643,633,107,1194,1942,1043,756,753,220,644,1466,1320,1271,306,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000068,249,1864,1899,791,3451,3420,262,919,919,273,1267,1256,200,1878,1885,183,563,1873,1510,1387,1638,694,1035,1124,1056,947,512,948,3451,2016,1790,1716,727,955,1960,1645,1519,503,1476,919,359,348,311,189,128,787,448,347,303,727,1267,400,168,168,273,394,1099,506,495,132,1032,1878,1337,1067,1045,289,801,1231,879,842,354,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000069,2034,2439,2416,258,3876,3873,548,1523,1523,273,1699,1709,54,2376,2377,123,2109,2383,1771,1297,1183,764,1664,1377,1105,1028,878,1348,3876,1925,1761,1742,845,1550,2255,1739,1697,732,1669,1523,1016,697,692,32,631,1105,645,502,389,893,1699,694,250,225,120,641,1453,420,424,88,1421,2376,1623,1273,1070,562,932,1556,1094,899,641,1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000070,271,2228,2187,332,3522,3372,774,1144,1075,327,1134,1118,240,2352,2333,127,558,2243,1444,1398,1244,778,1405,1566,1098,1069,734,1413,3522,2050,1781,1695,237,1199,1984,1518,1341,647,1302,1144,590,462,462,273,469,1015,874,650,521,530,1134,500,222,212,60,452,959,439,439,273,851,2352,1368,961,843,450,980,1400,1003,960,338,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000071,381,2395,2198,869,3889,3796,1159,871,770,409,1438,1441,93,2638,2549,485,796,2525,1636,1557,1436,950,1243,1409,1337,1350,629,1221,3888,2332,2315,2256,611,1083,2307,1978,1989,621,1687,871,532,532,532,273,273,677,612,324,514,285,1438,672,252,252,273,605,1187,805,721,360,830,2638,1452,1436,1433,268,562,1648,1327,1256,444,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000072,429,3472,3310,844,3936,3684,885,708,708,273,1341,1303,163,2134,2043,269,714,3473,2011,2315,1957,1235,2044,2189,2588,2585,929,1934,3936,2144,2097,2043,382,1265,2319,1862,1890,323,1566,708,548,446,436,115,334,440,249,191,127,365,1341,744,193,195,64,747,1012,597,596,70,882,2134,1370,1148,1079,343,548,1444,1069,996,599,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000073,1955,2712,2701,205,4060,4060,273,1221,1221,273,1329,1331,36,2015,2015,273,1962,2810,2212,1305,1242,852,2193,1629,1402,1260,890,1638,4060,2430,1818,1859,456,1341,1994,1473,1435,446,1560,1221,1192,1019,953,296,627,479,392,389,24,338,1329,594,297,241,178,493,1250,507,508,26,1235,2015,1422,900,690,625,967,1359,1103,975,573,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000074,2013,2583,2502,472,3697,3427,671,891,891,273,1245,1258,121,2017,2017,273,1999,2591,1684,1460,1452,842,1242,1573,1303,1235,730,909,3697,2081,2084,1952,427,1199,1936,1646,1507,536,1265,891,468,441,338,232,121,727,556,518,280,516,1245,583,235,235,273,529,1077,416,417,17,1060,2017,1507,1044,866,539,1014,1237,940,715,705,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000075,159,2518,2561,871,3575,3457,1147,874,839,231,1041,1039,28,1829,1799,468,509,2578,1419,1496,1478,1015,1294,1547,1607,1457,803,1289,3612,2015,1902,1958,619,902,2039,1843,1742,556,1302,874,620,593,593,273,176,574,337,337,20,432,1041,445,241,241,273,369,841,542,508,165,671,1829,1340,899,876,289,765,910,763,766,67,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000076,1766,3431,3409,458,4163,4028,781,1381,1356,246,1549,1521,152,2329,2321,548,1742,3469,2023,1694,1731,956,1935,2166,1841,1781,715,1807,4163,2420,2457,2288,869,1427,2320,2134,2106,570,1613,1381,844,499,486,109,705,1057,859,857,293,565,1549,711,408,408,273,604,1295,600,572,137,1181,2329,1524,1266,1154,450,946,1654,1230,1179,406,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000077,3795,3916,3380,1593,4482,4453,955,1353,1333,369,1277,1262,221,2926,2891,422,3752,4053,2301,2007,1801,1011,2037,2732,2210,2134,817,2126,4482,2448,2238,2256,679,1208,2393,2174,2084,584,1464,1353,756,644,569,254,603,1000,803,752,355,720,1277,514,198,198,273,498,1124,453,453,273,1023,2926,1701,1354,1344,263,1030,2105,1468,1510,390,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000078,3722,2833,2781,502,4391,4297,856,1054,1036,105,1373,1373,273,2144,2139,118,3763,2817,2028,1403,1233,501,1717,1398,1346,1123,512,1282,4391,2512,2314,2308,522,1075,2327,2374,2315,442,1603,1054,796,688,550,427,479,522,453,455,33,269,1373,678,470,470,273,490,1098,460,460,273,1013,2144,1168,831,799,361,791,1660,1160,1158,281,1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000079,1111,3616,3742,527,4103,3872,1156,1098,1098,273,1381,1381,273,2006,2015,277,1310,3755,2405,2000,1487,1316,2229,1977,1542,1271,996,1894,4103,2339,2086,2054,551,1266,2302,1880,1780,574,1734,1098,607,593,556,333,193,975,628,587,217,840,1381,792,311,311,273,733,999,522,522,273,907,2006,1294,804,711,588,905,1305,1082,1077,313,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000080,3237,3633,3693,939,3452,3506,1221,1496,1496,273,1499,1486,309,2490,2337,485,3221,3685,2721,2327,2156,1031,1850,2485,2091,2035,942,1738,3452,1935,1812,1857,594,1099,1855,1602,1503,560,1325,1496,927,788,734,341,507,1080,883,671,628,637,1499,682,425,416,118,475,1354,576,550,196,1166,2490,1801,1585,1413,694,875,1740,1249,1243,376,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000081,3199,3343,3081,963,5145,5034,1083,1059,1059,273,1727,1722,302,2618,2610,583,3082,3245,2531,2431,2423,915,1637,2137,1892,1786,714,1474,5145,2785,2635,2584,1023,1329,2748,2317,2191,904,2183,1059,594,599,478,334,223,880,662,607,346,488,1727,659,359,307,191,569,1444,755,755,153,1373,2618,1682,1318,1146,688,892,1792,1516,1488,689,1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000082,493,3063,3081,1071,5155,4863,1552,1087,1087,273,1520,1514,154,3056,3059,610,899,3192,1966,1621,1481,971,1326,1769,1682,1551,893,1386,5155,2806,2544,2379,744,1130,2928,1991,2026,598,1906,1087,554,545,545,273,127,876,865,859,105,264,1520,698,274,274,273,682,1360,701,695,199,1187,3056,1772,1584,1455,526,671,1857,1460,1321,686,1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000083,1503,2086,2123,594,3823,3612,621,818,809,188,1009,957,206,2267,2204,264,1452,2003,1414,1246,1102,626,1008,1153,821,936,467,876,3823,1996,1863,1826,412,805,2040,1597,1565,303,1418,818,462,404,385,86,253,641,356,367,18,470,1009,445,336,336,273,322,859,435,406,146,770,2267,1325,1129,1077,272,655,1376,1120,978,493,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000084,521,1776,1712,264,3149,3139,621,789,779,65,959,987,106,1777,1840,394,622,1836,1173,997,918,478,849,1062,979,1006,299,814,3149,1644,1559,1557,224,912,1768,1467,1382,426,1179,789,511,450,450,273,291,575,527,511,111,247,959,529,254,256,22,385,797,357,346,63,719,1777,997,938,895,235,637,1182,937,862,275,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000085,3211,2196,2168,834,2821,2974,1826,797,705,526,1008,1008,273,1364,1203,439,3114,2180,1593,1325,1314,169,776,1360,1118,1043,340,1213,2821,1511,1427,1506,507,716,1539,1391,1350,660,1156,797,526,526,526,273,273,683,673,537,430,102,1008,407,273,273,273,407,874,285,285,273,816,1364,752,711,694,186,237,904,715,707,124,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000086,493,3063,3081,1071,5155,4863,1552,1087,1087,273,1520,1514,154,3056,3059,610,899,3192,1966,1621,1481,971,1326,1769,1682,1551,893,1386,5155,2806,2544,2379,744,1130,2928,1991,2026,598,1906,1087,554,545,545,273,127,876,865,859,105,264,1520,698,274,274,273,682,1360,701,695,199,1187,3056,1772,1584,1455,526,671,1857,1460,1321,686,1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000087,2513,4121,4045,1750,4362,4170,1194,1493,1406,341,1998,1990,196,3264,3265,404,2635,4214,3146,2893,2578,1381,2401,2615,2291,2080,1210,1984,4362,2252,1961,1867,800,1246,2262,1607,1661,637,1457,1493,1179,1057,969,366,717,794,773,627,482,332,1998,826,486,398,314,674,1592,850,845,106,1288,3264,2002,1452,1301,460,1190,2134,1723,1535,523,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000088,2763,1807,1677,796,3055,2975,316,851,821,255,966,972,180,1213,1213,273,2652,1767,1133,1076,746,829,938,1024,518,422,362,955,3055,1693,1201,1194,342,1084,1624,1301,1186,441,1055,851,654,456,453,41,410,606,536,513,148,391,966,448,288,215,204,374,863,575,561,139,556,1213,939,634,597,163,607,784,731,630,227,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACSSF,2010m1,al,000,0051,0000089,861,955,957,154,1572,1584,339,465,463,65,452,455,51,793,771,200,872,989,761,687,600,298,566,603,523,542,249,488,1572,865,724,710,103,543,860,775,788,127,548,465,274,225,225,273,153,423,357,337,91,187,452,141,41,34,22,131,445,152,143,31,402,793,528,426,365,166,433,568,558,542,170,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
