"GEO_ID","NAME","B01001_001E","B01001_001EA","B01001_001M","B01001_001MA","B01001_002E","B01001_002M","B01001_002MA","B01001_002EA","B01001_003E","B01001_003EA","B01001_003M","B01001_003MA","B01001_004E","B01001_004EA","B01001_004M","B01001_004MA","B01001_005E","B01001_005EA","B01001_005M","B01001_005MA","B01001_006E","B01001_006EA","B01001_006M","B01001_006MA","B01001_007E","B01001_007EA","B01001_007M","B01001_007MA","B01001_008E","B01001_008M","B01001_008MA","B01001_008EA","B01001_009E","B01001_009EA","B01001_009M","B01001_009MA","B01001_010E","B01001_010EA","B01001_010M","B01001_010MA","B01001_011E","B01001_011EA","B01001_011M","B01001_011MA","B01001_012E","B01001_012EA","B01001_012M","B01001_012MA","B01001_013E","B01001_013EA","B01001_013M","B01001_013MA","B01001_014E","B01001_014EA","B01001_014M","B01001_014MA","B01001_015E","B01001_015EA","B01001_015M","B01001_015MA","B01001_016E","B01001_016EA","B01001_016M","B01001_016MA","B01001_017E","B01001_017EA","B01001_017M","B01001_017MA","B01001_018E","B01001_018EA","B01001_018M","B01001_018MA","B01001_019E","B01001_019M","B01001_019MA","B01001_019EA","B01001_020E","B01001_020EA","B01001_020M","B01001_020MA","B01001_021E","B01001_021EA","B01001_021M","B01001_021MA","B01001_022E","B01001_022EA","B01001_022M","B01001_022MA","B01001_023E","B01001_023EA","B01001_023M","B01001_023MA","B01001_024E","B01001_024M","B01001_024MA","B01001_024EA","B01001_025E","B01001_025EA","B01001_025M","B01001_025MA","B01001_026E","B01001_026EA","B01001_026M","B01001_026MA","B01001_027E","B01001_027EA","B01001_027M","B01001_027MA","B01001_028E","B01001_028M","B01001_028MA","B01001_028EA","B01001_029E","B01001_029EA","B01001_029M","B01001_029MA","B01001_030E","B01001_030M","B01001_030MA","B01001_030EA","B01001_031E","B01001_031EA","B01001_031M","B01001_031MA","B01001_032E","B01001_032EA","B01001_032M","B01001_032MA","B01001_033E","B01001_033EA","B01001_033M","B01001_033MA","B01001_034E","B01001_034EA","B01001_034M","B01001_034MA","B01001_035E","B01001_035EA","B01001_035M","B01001_035MA","B01001_036E","B01001_036EA","B01001_036M","B01001_036MA","B01001_037E","B01001_037EA","B01001_037M","B01001_037MA","B01001_038E","B01001_038EA","B01001_038M","B01001_038MA","B01001_039E","B01001_039M","B01001_039MA","B01001_039EA","B01001_040E","B01001_040EA","B01001_040M","B01001_040MA","B01001_041E","B01001_041EA","B01001_041M","B01001_041MA","B01001_042E","B01001_042EA","B01001_042M","B01001_042MA","B01001_043E","B01001_043EA","B01001_043M","B01001_043MA","B01001_044E","B01001_044M","B01001_044MA","B01001_044EA","B01001_045E","B01001_045EA","B01001_045M","B01001_045MA","B01001_046E","B01001_046EA","B01001_046M","B01001_046MA","B01001_047E","B01001_047EA","B01001_047M","B01001_047MA","B01001_048E","B01001_048M","B01001_048MA","B01001_048EA","B01001_049E","B01001_049EA","B01001_049M","B01001_049MA",
"0500000US01081","Lee County, Alabama","164542","null","*****","*****","82405","1018","null","null","5377","null","2423","null","7183","null","2022","null","3690","null","1349","null","3268","null","1048","null","3057","null","1260","null","2794","1091","null","null","3593","null","1162","null","4331","null","1380","null","5984","null","1109","null","4963","null","1104","null","7559","null","1796","null","4032","null","1453","null","4248","null","639","null","4595","null","490","null","4193","null","847","null","1581","null","861","null","2642","768","null","null","1884","null","706","null","1544","null","605","null","2667","null","755","null","1813","null","463","null","931","413","null","null","476","null","347","null","82137","null","1018","null","3135","null","347","null","5479","1365","null","null","3813","null","1168","null","2775","613","null","null","4940","null","739","null","3726","null","860","null","1746","null","814","null","4309","null","999","null","5792","null","700","null","5780","null","1571","null","4816","null","1309","null","5994","null","1657","null","4422","730","null","null","4551","null","821","null","5119","null","1036","null","1274","null","614","null","3036","null","987","null","1136","628","null","null","1524","null","636","null","4045","null","849","null","2576","null","914","null","931","378","null","null","1218","null","481","null",
"0500000US01083","Limestone County, Alabama","98915","null","*****","*****","48960","862","null","null","3042","null","608","null","2678","null","636","null","3222","null","717","null","2225","null","512","null","713","null","536","null","649","586","null","null","294","null","271","null","2160","null","745","null","3402","null","1072","null","2758","null","391","null","3119","null","1143","null","3755","null","1044","null","4078","null","973","null","3346","null","526","null","3353","null","703","null","1300","null","692","null","1563","580","null","null","1265","null","545","null","1118","null","411","null","2239","null","624","null","1190","null","376","null","991","540","null","null","500","null","297","null","49955","null","862","null","2894","null","568","null","2863","822","null","null","3134","null","690","null","2349","707","null","null","2238","null","892","null","892","null","560","null","496","null","383","null","625","null","345","null","2780","null","353","null","3346","null","688","null","2780","null","750","null","3446","null","850","null","2973","258","null","null","3763","null","500","null","2731","null","677","null","1051","null","553","null","2617","null","803","null","1555","844","null","null","1025","null","410","null","2542","null","536","null","1412","null","628","null","1649","542","null","null","794","null","474","null",
"0500000US01089","Madison County, Alabama","372909","null","*****","*****","181052","602","null","null","10651","null","462","null","11002","null","1677","null","12022","null","1694","null","6629","null","284","null","5081","null","329","null","3214","957","null","null","2560","null","862","null","6866","null","1049","null","13479","null","530","null","13201","null","525","null","14084","null","1627","null","8849","null","1449","null","10908","null","559","null","11908","null","261","null","12716","null","1646","null","4889","null","999","null","7667","1523","null","null","3629","null","725","null","4912","null","933","null","6969","null","1040","null","3864","null","752","null","3059","749","null","null","2893","null","617","null","191857","null","602","null","11209","null","470","null","9322","1636","null","null","13643","null","1651","null","6238","315","null","null","5290","null","1080","null","1934","null","708","null","2985","null","1129","null","7127","null","1217","null","13007","null","536","null","12993","null","554","null","13646","null","1521","null","9477","null","1476","null","12214","561","null","null","13174","null","558","null","13608","null","1570","null","5461","null","1073","null","7965","null","1426","null","3589","963","null","null","5312","null","1211","null","9283","null","1419","null","5988","null","1084","null","4416","795","null","null","3976","null","762","null",
"0500000US01095","Marshall County, Alabama","96774","null","*****","*****","46375","357","null","null","2392","null","327","null","3024","null","680","null","3472","null","690","null","1916","null","363","null","833","null","54","null","204","142","null","null","953","null","429","null","1935","null","448","null","3075","null","121","null","3046","null","584","null","2481","null","774","null","3578","null","962","null","2885","null","346","null","2907","null","304","null","2988","null","548","null","1170","null","452","null","2206","610","null","null","965","null","404","null","1404","null","497","null","2217","null","569","null","1706","null","382","null","587","264","null","null","431","null","251","null","50399","null","357","null","4449","null","217","null","3300","865","null","null","2991","null","727","null","2791","370","null","null","1166","null","330","null","438","null","304","null","455","null","285","null","1699","null","472","null","2902","null","196","null","3076","null","341","null","2670","null","564","null","2678","null","515","null","2978","236","null","null","3238","null","301","null","3035","null","543","null","1352","null","476","null","1754","null","480","null","886","389","null","null","1986","null","629","null","2335","null","578","null","1442","null","519","null","1553","501","null","null","1225","null","367","null",
"0500000US01097","Mobile County, Alabama","413210","null","*****","*****","196310","1468","null","null","13469","null","545","null","11570","null","1808","null","15031","null","1671","null","8304","null","459","null","5428","null","536","null","2152","926","null","null","2897","null","1169","null","7720","null","1294","null","15102","null","808","null","13180","null","780","null","10879","null","1375","null","12329","null","1430","null","11593","null","563","null","11111","null","247","null","12582","null","1559","null","5360","null","1077","null","7900","1364","null","null","5463","null","991","null","5806","null","994","null","7616","null","1128","null","4985","null","773","null","3497","721","null","null","2336","null","634","null","216900","null","1468","null","13975","null","948","null","13459","1542","null","null","12786","null","1575","null","7748","378","null","null","4900","null","232","null","2836","null","923","null","3028","null","884","null","7454","null","981","null","14980","null","333","null","15253","null","999","null","11089","null","1620","null","14993","null","1704","null","12481","371","null","null","13875","null","964","null","14793","null","1353","null","5620","null","1058","null","9324","null","1181","null","5108","1097","null","null","6377","null","1125","null","10106","null","1274","null","6531","null","860","null","5331","918","null","null","4853","null","881","null",
"0500000US01101","Montgomery County, Alabama","226486","null","*****","*****","106829","652","null","null","7524","null","784","null","6489","null","1328","null","9095","null","1433","null","4298","null","342","null","3432","null","418","null","1424","600","null","null","1481","null","678","null","4417","null","680","null","8217","null","296","null","7973","null","431","null","6117","null","1166","null","7148","null","1077","null","6116","null","259","null","5919","null","205","null","5367","null","1105","null","2726","null","731","null","4335","912","null","null","2447","null","585","null","3011","null","624","null","3910","null","639","null","3399","null","530","null","1073","412","null","null","911","null","412","null","119657","null","652","null","6880","null","187","null","8040","1151","null","null","6392","null","1114","null","4283","436","null","null","3222","null","546","null","1203","null","710","null","1471","null","959","null","5525","null","1180","null","8552","null","195","null","8162","null","324","null","6751","null","1197","null","8637","null","1252","null","7562","453","null","null","6727","null","167","null","8032","null","937","null","3431","null","779","null","3932","null","794","null","3399","796","null","null","3890","null","900","null","4563","null","865","null","4178","null","597","null","2538","634","null","null","2287","null","571","null",
"0500000US01103","Morgan County, Alabama","119679","null","*****","*****","58883","1411","null","null","3595","null","722","null","3911","null","1043","null","3732","null","913","null","2913","null","833","null","1586","null","570","null","601","337","null","null","411","null","484","null","2540","null","459","null","3286","null","484","null","2778","null","363","null","3217","null","759","null","3695","null","1011","null","4394","null","762","null","4650","null","709","null","4097","null","919","null","1397","null","511","null","2574","877","null","null","1060","null","338","null","1807","null","598","null","2369","null","544","null","2114","null","846","null","1263","361","null","null","893","null","398","null","60796","null","1411","null","3760","null","792","null","2919","671","null","null","3137","null","857","null","3015","835","null","null","1223","null","383","null","516","null","318","null","722","null","400","null","2636","null","636","null","3049","null","305","null","2646","null","210","null","4168","null","944","null","4256","null","1132","null","4435","785","null","null","3813","null","333","null","3742","null","671","null","1985","null","733","null","2604","null","840","null","1344","474","null","null","2724","null","571","null","2747","null","634","null","2229","null","615","null","1585","603","null","null","1541","null","626","null",
"0500000US01115","St. Clair County, Alabama","89512","null","*****","*****","43256","1541","null","null","2289","null","234","null","2169","null","604","null","3440","null","724","null","1910","null","1422","null","1140","null","684","null","324","393","null","null","474","null","476","null","1060","null","504","null","3439","null","584","null","3478","null","678","null","2717","null","810","null","2753","null","783","null","2599","null","75","null","3231","null","385","null","2761","null","748","null","1084","null","525","null","2004","596","null","null","1573","null","512","null","1067","null","396","null","1388","null","519","null","1068","null","479","null","568","367","null","null","720","null","438","null","46256","null","1541","null","2716","null","736","null","3464","1058","null","null","2223","null","918","null","1965","759","null","null","712","null","73","null","999","null","1052","null","726","null","504","null","1040","null","561","null","2426","null","206","null","3093","null","720","null","2924","null","945","null","2910","null","735","null","2907","343","null","null","2965","null","297","null","4619","null","1059","null","900","null","407","null","1632","null","626","null","1373","473","null","null","1776","null","739","null","1678","null","529","null","1193","null","411","null","1696","384","null","null","319","null","261","null",
"0500000US01117","Shelby County, Alabama","217702","null","*****","*****","105158","886","null","null","5672","null","576","null","6602","null","1153","null","8542","null","1273","null","4354","null","535","null","2445","null","401","null","1304","672","null","null","1250","null","642","null","3884","null","713","null","6036","null","584","null","7056","null","977","null","7533","null","1270","null","7559","null","1315","null","6925","null","544","null","6843","null","572","null","7455","null","1047","null","2584","null","749","null","3244","814","null","null","2389","null","639","null","2651","null","595","null","5272","null","940","null","2315","null","524","null","2018","549","null","null","1225","null","564","null","112544","null","886","null","6016","null","563","null","6662","871","null","null","7664","null","937","null","4737","789","null","null","2711","null","498","null","1479","null","686","null","1022","null","455","null","4137","null","825","null","6356","null","335","null","7839","null","991","null","7350","null","1099","null","7477","null","1326","null","7986","512","null","null","7400","null","311","null","8069","null","923","null","2667","null","699","null","3604","null","735","null","2529","739","null","null","3854","null","798","null","5342","null","815","null","2978","null","589","null","3154","802","null","null","1511","null","674","null",
"0500000US01121","Talladega County, Alabama","79978","null","*****","*****","39620","999","null","null","2672","null","665","null","1966","null","975","null","3356","null","948","null","1828","null","845","null","1078","null","461","null","1221","559","null","null","505","null","318","null","550","null","312","null","2489","null","462","null","2797","null","608","null","2195","null","697","null","1955","null","590","null","2799","null","354","null","2322","null","395","null","2546","null","694","null","877","null","451","null","1882","649","null","null","562","null","449","null","1264","null","487","null","1960","null","599","null","684","null","329","null","1681","624","null","null","431","null","271","null","40358","null","999","null","1904","null","408","null","1673","720","null","null","2248","null","618","null","1368","554","null","null","1451","null","522","null","387","null","434","null","420","null","336","null","1830","null","592","null","2325","null","462","null","1888","null","297","null","2210","null","889","null","3276","null","836","null","2748","116","null","null","2609","null","206","null","2686","null","628","null","1062","null","425","null","2244","null","606","null","1889","609","null","null","1538","null","538","null","1483","null","483","null","1180","null","383","null","1388","438","null","null","551","null","228","null",
"0500000US01125","Tuscaloosa County, Alabama","209355","null","*****","*****","100902","1456","null","null","5864","null","274","null","4738","null","1066","null","7605","null","1394","null","4014","null","651","null","6214","null","1275","null","2430","1311","null","null","3639","null","1627","null","4518","null","1477","null","8578","null","664","null","6532","null","175","null","6445","null","969","null","5255","null","1049","null","6053","null","380","null","5122","null","206","null","5266","null","928","null","2450","null","757","null","3599","733","null","null","1604","null","505","null","2906","null","847","null","3765","null","713","null","2546","null","492","null","889","350","null","null","870","null","409","null","108453","null","1456","null","6416","null","663","null","7248","1166","null","null","4273","null","1018","null","3837","885","null","null","8193","null","1254","null","3139","null","1371","null","2172","null","1011","null","3466","null","1088","null","8282","null","348","null","6845","null","177","null","5923","null","1313","null","7518","null","1428","null","6622","433","null","null","5940","null","227","null","6448","null","1061","null","2492","null","816","null","3366","null","757","null","1758","719","null","null","3819","null","904","null","3987","null","866","null","3295","null","724","null","1843","585","null","null","1571","null","543","null",
"0500000US01127","Walker County, Alabama","63521","null","*****","*****","31486","607","null","null","2067","null","510","null","2031","null","559","null","2142","null","546","null","1521","null","262","null","594","null","206","null","613","270","null","null","296","null","228","null","798","null","327","null","2090","null","370","null","1569","null","206","null","2082","null","506","null","1181","null","491","null","1896","null","206","null","2745","null","416","null","1831","null","523","null","1261","null","474","null","1460","641","null","null","570","null","314","null","1102","null","433","null","1582","null","468","null","897","null","372","null","686","280","null","null","472","null","235","null","32035","null","607","null","1507","null","206","null","1499","538","null","null","2069","null","734","null","1355","263","null","null","431","null","284","null","283","null","210","null","278","null","228","null","1460","null","402","null","1819","null","206","null","1581","null","206","null","1828","null","615","null","2085","null","767","null","2023","181","null","null","2105","null","194","null","2614","null","620","null","873","null","360","null","1522","null","563","null","618","319","null","null","1158","null","378","null","2013","null","416","null","961","null","407","null","813","396","null","null","1140","null","428","null",
"0500000US02020","Anchorage Municipality, Alaska","288000","null","*****","*****","144557","1509","null","null","8778","null","985","null","11758","null","1143","null","8241","null","1327","null","5739","null","628","null","4619","null","925","null","1384","742","null","null","2721","null","888","null","6973","null","927","null","12139","null","746","null","12698","null","1736","null","10030","null","1552","null","9004","null","1351","null","7928","null","777","null","9550","null","1213","null","9682","null","1366","null","3574","null","911","null","4812","971","null","null","2363","null","653","null","3261","null","981","null","4718","null","1031","null","1827","null","462","null","1737","448","null","null","1021","null","456","null","143443","null","1509","null","10950","null","988","null","9144","1512","null","null","10332","null","1547","null","4255","753","null","null","3612","null","862","null","1465","null","645","null","1190","null","552","null","6378","null","1286","null","12634","null","1410","null","12260","null","666","null","10373","null","1508","null","8421","null","1423","null","7803","619","null","null","8603","null","995","null","8827","null","1499","null","3313","null","969","null","5994","null","1159","null","2445","910","null","null","2939","null","881","null","5831","null","1122","null","3850","null","776","null","1838","700","null","null","986","null","360","null",
"0500000US02090","Fairbanks North Star Borough, Alaska","96849","null","*****","*****","53163","859","null","null","3426","null","617","null","3722","null","1085","null","3693","null","1041","null","1936","null","478","null","1997","null","824","null","1541","700","null","null","1614","null","645","null","3220","null","1049","null","5311","null","821","null","3993","null","660","null","2818","null","773","null","3141","null","778","null","2891","null","482","null","2703","null","828","null","2235","null","723","null","1376","null","640","null","1601","673","null","null","1296","null","934","null","1610","null","715","null","1531","null","600","null","900","null","320","null","371","284","null","null","237","null","205","null","43686","null","859","null","3303","null","540","null","3261","704","null","null","2337","null","712","null","1326","275","null","null","1173","null","560","null","184","null","197","null","1176","null","579","null","1660","null","557","null","3836","null","663","null","3046","null","393","null","3452","null","1105","null","3248","null","1199","null","3131","855","null","null","2133","null","277","null","2977","null","649","null","840","null","524","null","1598","null","712","null","888","402","null","null","1299","null","499","null","1098","null","397","null","957","null","405","null","415","375","null","null","348","null","291","null",
"0500000US02170","Matanuska-Susitna Borough, Alaska","108317","null","*****","*****","56434","481","null","null","4034","null","324","null","4361","null","497","null","4298","null","513","null","2291","null","154","null","1452","null","364","null","959","428","null","null","590","null","361","null","2141","null","543","null","3492","null","353","null","4050","null","468","null","4258","null","697","null","2925","null","478","null","3772","null","462","null","3601","null","361","null","3668","null","521","null","1433","null","391","null","2338","502","null","null","1265","null","404","null","1921","null","399","null","1491","null","399","null","1032","null","326","null","796","297","null","null","266","null","181","null","51883","null","481","null","3221","null","317","null","4261","517","null","null","3734","null","505","null","2387","208","null","null","1420","null","337","null","679","null","321","null","406","null","246","null","1658","null","421","null","3456","null","197","null","3701","null","266","null","3155","null","541","null","3799","null","549","null","3109","263","null","null","3267","null","299","null","3761","null","424","null","1098","null","370","null","1945","null","422","null","1027","329","null","null","2217","null","367","null","1422","null","337","null","785","null","252","null","642","343","null","null","733","null","267","null",
